"","CountryName","CountryCode","RegionName","RegionCode","Jurisdiction","Date","C1_School closing","C1_Flag","C2_Workplace closing","C2_Flag","C3_Cancel public events","C3_Flag","C4_Restrictions on gatherings","C4_Flag","C5_Close public transport","C5_Flag","C6_Stay at home requirements","C6_Flag","C7_Restrictions on internal movement","C7_Flag","C8_International travel controls","E1_Income support","E1_Flag","E2_Debt/contract relief","E3_Fiscal measures","E4_International support","H1_Public information campaigns","H1_Flag","H2_Testing policy","H3_Contact tracing","H4_Emergency investment in healthcare","H5_Investment in vaccines","H6_Facial Coverings","H6_Flag","H7_Vaccination policy","H7_Flag","M1_Wildcard","ConfirmedCases","ConfirmedDeaths","StringencyIndex","StringencyIndexForDisplay","StringencyLegacyIndex","StringencyLegacyIndexForDisplay","GovernmentResponseIndex","GovernmentResponseIndexForDisplay","ContainmentHealthIndex","ContainmentHealthIndexForDisplay","EconomicSupportIndex","EconomicSupportIndexForDisplay"
"339","Georgia","GEO",NA,NA,"NAT_TOTAL",20201204,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,152704,1425,84.26,84.26,80.95,80.95,70,70,75,75,37.5,37.5
"340","Georgia","GEO",NA,NA,"NAT_TOTAL",20201205,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,158154,1462,84.26,84.26,80.95,80.95,70,70,75,75,37.5,37.5
"341","Georgia","GEO",NA,NA,"NAT_TOTAL",20201206,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,162475,1504,84.26,84.26,80.95,80.95,70,70,75,75,37.5,37.5
"342","Georgia","GEO",NA,NA,"NAT_TOTAL",20201207,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,164976,1540,84.26,84.26,80.95,80.95,70,70,75,75,37.5,37.5
"343","Georgia","GEO",NA,NA,"NAT_TOTAL",20201208,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,169649,1576,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"344","Georgia","GEO",NA,NA,"NAT_TOTAL",20201209,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,174383,1614,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"345","Georgia","GEO",NA,NA,"NAT_TOTAL",20201210,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,178953,1657,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"346","Georgia","GEO",NA,NA,"NAT_TOTAL",20201211,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,183099,1694,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"347","Georgia","GEO",NA,NA,"NAT_TOTAL",20201212,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,187006,1744,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"348","Georgia","GEO",NA,NA,"NAT_TOTAL",20201213,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,189726,1790,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"349","Georgia","GEO",NA,NA,"NAT_TOTAL",20201214,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,191063,1839,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"350","Georgia","GEO",NA,NA,"NAT_TOTAL",20201215,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,194900,1883,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"351","Georgia","GEO",NA,NA,"NAT_TOTAL",20201216,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,198387,1922,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"352","Georgia","GEO",NA,NA,"NAT_TOTAL",20201217,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,201368,1953,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"353","Georgia","GEO",NA,NA,"NAT_TOTAL",20201218,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,204003,2002,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"354","Georgia","GEO",NA,NA,"NAT_TOTAL",20201219,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,206907,2055,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"355","Georgia","GEO",NA,NA,"NAT_TOTAL",20201220,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,208638,2094,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"356","Georgia","GEO",NA,NA,"NAT_TOTAL",20201221,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,209462,2140,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"357","Georgia","GEO",NA,NA,"NAT_TOTAL",20201222,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,212526,2182,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"358","Georgia","GEO",NA,NA,"NAT_TOTAL",20201223,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,214871,2233,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"359","Georgia","GEO",NA,NA,"NAT_TOTAL",20201224,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,216843,2276,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"360","Georgia","GEO",NA,NA,"NAT_TOTAL",20201225,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,218724,2313,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"361","Georgia","GEO",NA,NA,"NAT_TOTAL",20201226,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,220508,2352,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"362","Georgia","GEO",NA,NA,"NAT_TOTAL",20201227,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,221605,2377,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"363","Georgia","GEO",NA,NA,"NAT_TOTAL",20201228,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,222143,2418,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"364","Georgia","GEO",NA,NA,"NAT_TOTAL",20201229,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,224155,2443,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"365","Georgia","GEO",NA,NA,"NAT_TOTAL",20201230,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,225893,2481,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"366","Georgia","GEO",NA,NA,"NAT_TOTAL",20201231,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,227420,2505,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"367","Georgia","GEO",NA,NA,"NAT_TOTAL",20210101,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,228410,2528,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"368","Georgia","GEO",NA,NA,"NAT_TOTAL",20210102,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,228752,2572,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"369","Georgia","GEO",NA,NA,"NAT_TOTAL",20210103,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,229169,2603,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"370","Georgia","GEO",NA,NA,"NAT_TOTAL",20210104,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,229763,2628,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"371","Georgia","GEO",NA,NA,"NAT_TOTAL",20210105,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,232079,2646,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"372","Georgia","GEO",NA,NA,"NAT_TOTAL",20210106,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,233879,2666,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"373","Georgia","GEO",NA,NA,"NAT_TOTAL",20210107,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,235491,2694,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"374","Georgia","GEO",NA,NA,"NAT_TOTAL",20210108,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,236028,2728,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"375","Georgia","GEO",NA,NA,"NAT_TOTAL",20210109,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,238086,2750,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"376","Georgia","GEO",NA,NA,"NAT_TOTAL",20210110,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,239229,2773,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"377","Georgia","GEO",NA,NA,"NAT_TOTAL",20210111,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,239780,2796,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"378","Georgia","GEO",NA,NA,"NAT_TOTAL",20210112,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,241637,2820,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"379","Georgia","GEO",NA,NA,"NAT_TOTAL",20210113,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,243255,2846,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"380","Georgia","GEO",NA,NA,"NAT_TOTAL",20210114,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,244612,2867,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"381","Georgia","GEO",NA,NA,"NAT_TOTAL",20210115,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,245789,2893,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"382","Georgia","GEO",NA,NA,"NAT_TOTAL",20210116,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,247025,2916,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"383","Georgia","GEO",NA,NA,"NAT_TOTAL",20210117,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,247805,2933,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"384","Georgia","GEO",NA,NA,"NAT_TOTAL",20210118,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,247915,2958,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"385","Georgia","GEO",NA,NA,"NAT_TOTAL",20210119,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,249465,2973,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"386","Georgia","GEO",NA,NA,"NAT_TOTAL",20210120,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,249934,2987,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"387","Georgia","GEO",NA,NA,"NAT_TOTAL",20210121,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,251071,2998,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"388","Georgia","GEO",NA,NA,"NAT_TOTAL",20210122,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,251974,3022,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"389","Georgia","GEO",NA,NA,"NAT_TOTAL",20210123,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,252972,3038,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"390","Georgia","GEO",NA,NA,"NAT_TOTAL",20210124,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,253518,3055,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"391","Georgia","GEO",NA,NA,"NAT_TOTAL",20210125,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,2425886.94,0,3,1,0,NA,NA,253816,3071,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"392","Georgia","GEO",NA,NA,"NAT_TOTAL",20210126,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,254822,3096,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"393","Georgia","GEO",NA,NA,"NAT_TOTAL",20210127,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,255564,3108,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"394","Georgia","GEO",NA,NA,"NAT_TOTAL",20210128,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,256287,3127,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"395","Georgia","GEO",NA,NA,"NAT_TOTAL",20210129,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,256956,3148,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"396","Georgia","GEO",NA,NA,"NAT_TOTAL",20210130,2,1,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,257632,3159,83.33,83.33,84.52,84.52,71.11,71.11,76.28,76.28,37.5,37.5
"397","Georgia","GEO",NA,NA,"NAT_TOTAL",20210131,2,1,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,258111,3178,83.33,83.33,84.52,84.52,71.11,71.11,76.28,76.28,37.5,37.5
"398","Georgia","GEO",NA,NA,"NAT_TOTAL",20210201,2,1,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,258351,3194,83.33,83.33,84.52,84.52,71.11,71.11,76.28,76.28,37.5,37.5
"399","Georgia","GEO",NA,NA,"NAT_TOTAL",20210202,2,1,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,259209,3208,83.33,83.33,84.52,84.52,71.11,71.11,76.28,76.28,37.5,37.5
"400","Georgia","GEO",NA,NA,"NAT_TOTAL",20210203,2,1,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,259897,3221,83.33,83.33,84.52,84.52,71.11,71.11,76.28,76.28,37.5,37.5
"401","Georgia","GEO",NA,NA,"NAT_TOTAL",20210204,2,1,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,260480,3240,83.33,83.33,84.52,84.52,71.11,71.11,76.28,76.28,37.5,37.5
"402","Georgia","GEO",NA,NA,"NAT_TOTAL",20210205,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,261018,3258,80.56,80.56,80.95,80.95,69.44,69.44,74.36,74.36,37.5,37.5
"403","Georgia","GEO",NA,NA,"NAT_TOTAL",20210206,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,261620,3269,80.56,80.56,80.95,80.95,69.44,69.44,74.36,74.36,37.5,37.5
"404","Georgia","GEO",NA,NA,"NAT_TOTAL",20210207,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,262024,3283,80.56,80.56,80.95,80.95,69.44,69.44,74.36,74.36,37.5,37.5
"405","Georgia","GEO",NA,NA,"NAT_TOTAL",20210208,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,262228,3298,80.56,80.56,80.95,80.95,69.44,69.44,74.36,74.36,37.5,37.5
"406","Georgia","GEO",NA,NA,"NAT_TOTAL",20210209,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,263057,3306,80.56,80.56,80.95,80.95,69.44,69.44,74.36,74.36,37.5,37.5
"407","Georgia","GEO",NA,NA,"NAT_TOTAL",20210210,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,263601,3311,80.56,80.56,80.95,80.95,69.44,69.44,74.36,74.36,37.5,37.5
"408","Georgia","GEO",NA,NA,"NAT_TOTAL",20210211,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,264158,3321,80.56,80.56,80.95,80.95,69.44,69.44,74.36,74.36,37.5,37.5
"409","Georgia","GEO",NA,NA,"NAT_TOTAL",20210212,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,264665,3336,80.56,80.56,80.95,80.95,69.44,69.44,74.36,74.36,37.5,37.5
"410","Georgia","GEO",NA,NA,"NAT_TOTAL",20210213,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,265200,3343,80.56,80.56,80.95,80.95,69.44,69.44,74.36,74.36,37.5,37.5
"411","Georgia","GEO",NA,NA,"NAT_TOTAL",20210214,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,265557,3352,80.56,80.56,80.95,80.95,69.44,69.44,74.36,74.36,37.5,37.5
"412","Georgia","GEO",NA,NA,"NAT_TOTAL",20210215,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,265722,3363,80.56,80.56,80.95,80.95,64.44,64.44,74.36,74.36,0,0
"413","Georgia","GEO",NA,NA,"NAT_TOTAL",20210216,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,266462,3377,80.56,80.56,80.95,80.95,64.44,64.44,74.36,74.36,0,0
"414","Georgia","GEO",NA,NA,"NAT_TOTAL",20210217,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,266948,3390,80.56,80.56,80.95,80.95,64.44,64.44,74.36,74.36,0,0
"415","Georgia","GEO",NA,NA,"NAT_TOTAL",20210218,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,267313,3399,80.56,80.56,80.95,80.95,64.44,64.44,74.36,74.36,0,0
"416","Georgia","GEO",NA,NA,"NAT_TOTAL",20210219,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,267701,3406,80.56,80.56,80.95,80.95,64.44,64.44,74.36,74.36,0,0
"417","Georgia","GEO",NA,NA,"NAT_TOTAL",20210220,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,268097,3425,80.56,80.56,80.95,80.95,64.44,64.44,74.36,74.36,0,0
"418","Georgia","GEO",NA,NA,"NAT_TOTAL",20210221,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,268355,3435,80.56,80.56,80.95,80.95,64.44,64.44,74.36,74.36,0,0
"419","Georgia","GEO",NA,NA,"NAT_TOTAL",20210222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268502,3447,NA,80.56,NA,80.95,NA,64.44,NA,74.36,NA,0
"420","Georgia","GEO",NA,NA,"NAT_TOTAL",20210223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268995,3457,NA,80.56,NA,80.95,NA,64.44,NA,74.36,NA,0
"421","Georgia","GEO",NA,NA,"NAT_TOTAL",20210224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269438,3463,NA,80.56,NA,80.95,NA,64.44,NA,74.36,NA,0
"422","Georgia","GEO",NA,NA,"NAT_TOTAL",20210225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.56,NA,80.95,NA,64.44,NA,74.36,NA,0
